bag,name,sprite,sprite2,class2,occasion,once,bag2,throw,gen,game,rgby,gsc,rse,frlg,dppt,hgss,bwb2w2,xyoras,smusum,lple,swsh,bdsp,effect,xy,oras,spritesize,sprite3,class3,img,size,la,lp,swshe,section,section1,球果盒,held,bw,b2w2,lg,rgb,p,pt,d,bd,sp,class,m,usum,w,w2,b,b2,ru,ss,sa,hg,e,tcg,sm,5b,sprite4,class4,bwb2y2,snum,basis,pluck,bugbite,type,power,color,bnum,sprite5,class5,jpname,enname,section2,class6,sprite6,sprite7,class7,c,or,rs,dp,as,s,us,um,class1
道具,七夕青鸟进化石,Dream 七夕青鸟进化石 Sprite.png30px,Bag 七夕青鸟进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 七夕青鸟在对战中超级进化为 超级七夕青鸟。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,诅咒娃娃进化石,Dream 诅咒娃娃进化石 Sprite.png30px,Bag 诅咒娃娃进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 诅咒娃娃在对战中超级进化为 超级诅咒娃娃。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,阿勃梭鲁进化石,Dream 阿勃梭鲁进化石 Sprite.png30px,Bag 阿勃梭鲁进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 阿勃梭鲁在对战中超级进化为 超级阿勃梭鲁。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,冰鬼护进化石,Dream 冰鬼护进化石 Sprite.png30px,Bag 冰鬼护进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 冰鬼护在对战中超级进化为 超级冰鬼护。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,暴飞龙进化石,Dream 暴飞龙进化石 Sprite.png30px,Bag 暴飞龙进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 暴飞龙在对战中超级进化为 超级暴飞龙。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,巨金怪进化石,Dream 巨金怪进化石 Sprite.png30px,Bag 巨金怪进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 巨金怪在对战中超级进化为 超级巨金怪。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,拉帝亚斯进化石,Dream 拉帝亚斯进化石 Sprite.png30px,Bag 拉帝亚斯进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 拉帝亚斯在对战中超级进化为 超級拉帝亚斯。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,拉帝欧斯进化石,Dream 拉帝欧斯进化石 Sprite.png30px,Bag 拉帝欧斯进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 拉帝欧斯在对战中超级进化为超級拉帝欧斯。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,长耳兔进化石,Dream 长耳兔进化石 Sprite.png30px,Bag 长耳兔进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 长耳兔在对战中超级进化为 超级长耳兔。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,路卡利欧进化石,Dream 路卡利欧进化石 Sprite.png30px,Bag 路卡利欧进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 路卡利欧在对战中超级进化为 超级路卡利欧。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,烈咬陆鲨进化石,Dream 烈咬陆鲨进化石 Sprite.png30px,Bag 烈咬陆鲨进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 烈咬陆鲨在对战中超级进化为 超级烈咬陆鲨。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,暴雪王进化石,Dream 暴雪王进化石 Sprite.png30px,Bag 暴雪王进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 暴雪王在对战中超级进化为 超级暴雪王。,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,艾路雷朵进化石,Dream 艾路雷朵进化石 Sprite.png30px,Bag 艾路雷朵进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 艾路雷朵在对战中超级进化为 超级艾路雷朵。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,差不多娃娃进化石,Dream 差不多娃娃进化石 Sprite.png30px,Bag 差不多娃娃进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 差不多娃娃在对战中超级进化为 超级差不多娃娃。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,蒂安希进化石,Dream 蒂安希进化石 Sprite.png30px,Bag 蒂安希进化石 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,,,可以让 蒂安希在对战中超级进化为 超级蒂安希。,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 朱红色宝珠 Sprite.png,Bag 朱红色宝珠 IV Sprite.png,城都,both,,道具、重要物品,,,{{道具信息框/game,,,,,,,,,y,,,,"在觉醒神殿中唤醒固拉多。R
在埋藏之塔中召唤固拉多。SS
固拉多携带后，可以原始回歸成为原始固拉多。ΩRαSSMUSUM",,y,,Bag 朱红色宝珠 III Sprite.png,丰缘,Dream 朱红色宝珠 Sprite.png,,,,,,,,yes,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 靛蓝色宝珠 Sprite.png,Bag 靛蓝色宝珠 IV Sprite.png,城都,both,,道具、重要物品,,,{{道具信息框/game,,,,,,,,,y,,,,"在觉醒神殿中唤醒盖欧卡。S
在埋藏之塔中召唤盖欧卡。HG
盖欧卡携带后，可以原始回歸成为原始盖欧卡。ΩRαSSMUSUM",,y,,Bag 靛蓝色宝珠 III Sprite.png,丰缘,Dream 靛蓝色宝珠 Sprite.png,,,,,,,,yes,,,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 胆怯球 Sprite.png30px,,,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"在与野生宝可梦的对战中使用胆怯球，会增加闯入对战的发动几率。
与训练家对战时或者已经使用过胆怯球后，使用无效。
若每次对战已经使用过后再次使用，使用无效，但不再消耗胆怯球的数量。
持有胆怯球的宝可梦受到威吓降低攻击后，速度提升1级。
在《究極之日／究極之月》里，若不使用膽怯球，野生寶可夢只会呼喚一次夥伴寶可夢。",,,,,,Dream 胆怯球 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Dream 大地膜 Sprite.png30px,Bag 大地膜 Sprite.png,道具,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,将电气场地、精神场地、青草场地和薄雾场地及电气制造者、精神制造者、青草制造者和薄雾制造者所引發的場地持续回合数从5回合延长至8回合。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Bag 部位护具 Sprite.png30px,,,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"在携带该道具的宝可梦使用接触类招式攻击时，不会受到本应受到的效果。
能防止的效果包括：
凸凸头盔造成的ＨＰ损失；
碉堡造成的中毒，尖刺防守造成的ＨＰ损失；
粗糙皮肤和铁刺造成的ＨＰ损失；
火焰之躯、静电、迷人之躯和灭亡之躯的特性效果。",,,,,,Dream 部位护具 Sprite.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Dream 电气种子 Sprite.png30px,Bag 电气种子 Sprite.png,道具,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"當場地為電氣場地時，提高一個階段的防禦。
即使携带者不受场地型状态影响或者正在使用蓄力的招式不在场上，电气种子仍会发动，除非携带者的防御能力变化为+6（或者携带者具有唱反调特性且防御能力变化为-6）或者因为魔法空间和查封状态无法使用道具。
如果携带者因为防御能力变化+6（或者唱反调特性拥有者因为防御能力变化-6）不能发动电气种子，那么当防御能力变化不再是+6（对唱反调特性相应地不再是-6）时，必须受到招式伤害，或者重新生成电气场地，或者重新替换上场才可以发动电气种子。
在一些特殊情况下，发动电气种子的优先度如下：
通过电气制造者特性发动电气场地后紧接着通过某特性改变了当前场地，电气种子先于该特性发动。
在电气场地下，某携带电气种子的具有改变当前场地特性的宝可梦替换上场，该特性先于电气种子发动，电气种子不会发动。
魔法空间或查封状态与电气场地状态在同一回合结束，因为魔法空间或查封状态先于电气场地状态结束，电气种子发动。
在电气场地下，场上有多只携带电气种子的宝可梦时，如果场上有共生特性的宝可梦，则所有的电气种子都将先于共生特性发动。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Dream 精神种子 Sprite.png30px,Bag 精神种子 Sprite.png,道具,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"當場地為精神場地時，提高一個階段的特防。
即使携带者不受场地型状态影响或者正在使用蓄力的招式不在场上，精神种子仍会发动，除非携带者的特防能力变化为+6（或者携带者具有唱反调特性且特防能力变化为-6）或者因为魔法空间和查封状态无法使用道具。
如果携带者因为特防能力变化+6（或者唱反调特性拥有者因为特防能力变化-6）不能发动精神种子，那么当特防能力变化不再是+6（对唱反调特性相应地不再是-6）时，必须受到招式伤害，或者重新生成精神场地，或者重新替换上场才可以发动精神种子。
在一些特殊情况下，发动精神种子的优先度如下：
通过精神制造者特性发动精神场地后紧接着通过某特性改变了当前场地，精神种子先于该特性发动。
在精神场地下，某携带精神种子的具有改变当前场地特性的宝可梦替换上场，该特性先于精神种子发动，精神种子不会发动。
魔法空间或查封状态与精神场地状态在同一回合结束，因为魔法空间或查封状态先于精神场地状态结束，精神种子发动。
在精神场地下，场上有多只携带精神种子的宝可梦时，如果场上有共生特性的宝可梦，则所有的精神种子都将先于共生特性发动。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Dream 薄雾种子 Sprite.png30px,Bag 薄雾种子 Sprite.png,道具,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"當場地為薄霧場地時，提高一個階段的特防。
即使携带者不受场地型状态影响或者正在使用蓄力的招式不在场上，薄雾种子仍会发动，除非携带者的特防能力变化为+6（或者携带者具有唱反调特性且特防能力变化为-6）或者因为魔法空间和查封状态无法使用道具。
如果携带者因为特防能力变化+6（或者唱反调特性拥有者因为特防能力变化-6）不能发动薄雾种子，那么当特防能力变化不再是+6（对唱反调特性相应地不再是-6）时，必须受到招式伤害，或者重新生成薄雾场地，或者重新替换上场才可以发动薄雾种子。
在一些特殊情况下，发动薄雾种子的优先度如下：
通过薄雾制造者特性发动薄雾场地后紧接着通过某特性改变了当前场地，薄雾种子先于该特性发动。
在薄雾场地下，某携带薄雾种子的具有改变当前场地特性的宝可梦替换上场，该特性先于薄雾种子发动，薄雾种子不会发动。
魔法空间或查封状态与薄雾场地状态在同一回合结束，因为魔法空间或查封状态先于薄雾场地状态结束，薄雾种子发动。
在薄雾场地下，场上有多只携带薄雾种子的宝可梦时，如果场上有共生特性的宝可梦，则所有的薄雾种子都将先于共生特性发动。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Dream 青草种子 Sprite.png30px,Bag 青草种子 Sprite.png,道具,,,道具、其他道具,,,{{道具信息框/game,,,,,,,,,y,,y,,"當場地為青草場地時，提高一個階段的防禦。
即使携带者不受场地型状态影响或者正在使用蓄力的招式不在场上，青草种子仍会发动，除非携带者的防御能力变化为+6（或者携带者具有唱反调特性且防御能力变化为-6）或者因为魔法空间和查封状态无法使用道具。
如果携带者因为防御能力变化+6（或者唱反调特性拥有者因为防御能力变化-6）不能发动青草种子，那么当防御能力变化不再是+6（对唱反调特性相应地不再是-6）时，必须受到招式伤害，或者重新生成青草场地，或者重新替换上场才可以发动青草种子。
在一些特殊情况下，发动青草种子的优先度如下：
通过青草制造者特性发动青草场地后紧接着通过某特性改变了当前场地，青草种子先于该特性发动。
在青草场地下，某携带青草种子的具有改变当前场地特性的宝可梦替换上场，该特性先于青草种子发动，青草种子不会发动。
魔法空间或查封状态与青草场地状态在同一回合结束，因为魔法空间或查封状态先于青草场地状态结束，青草种子发动。
在青草场地下，场上有多只携带青草种子的宝可梦时，如果场上有共生特性的宝可梦，则所有的青草种子都将先于共生特性发动。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,飞翔存储碟,Dream 飞翔存储碟 Sprite.png30px,Bag 飞翔存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成格斗屬性。
持有此道具的宝可梦使出的多属性攻击是格斗屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,,Dream 飞翔存储碟 Sprite.png30px,Bag 飞翔存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成飞行屬性。
持有此道具的宝可梦使出的多属性攻击是飞行屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,毒存储碟,Dream 毒存储碟 Sprite.png30px,Bag 毒存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成毒屬性。
持有此道具的宝可梦使出的多属性攻击是毒屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,大地存储碟,Dream 大地存储碟 Sprite.png30px,Bag 大地存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽携带后形态转换为属性：大地。
携带该道具的宝可梦学会的多属性攻击变为地面屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,岩石存储碟,Dream 岩石存储碟 Sprite.png30px,Bag 岩石存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成岩石屬性。
持有此道具的宝可梦使出的多属性攻击是岩石屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,虫子存储碟,Dream 虫子存储碟 Sprite.png30px,Bag 虫子存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成虫屬性。
持有此道具的宝可梦使出的多属性攻击是虫屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,幽灵存储碟,Dream 幽灵存储碟 Sprite.png30px,Bag 幽灵存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成幽灵屬性。
持有此道具的宝可梦使出的多属性攻击是幽灵屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,钢铁存储碟,Dream 钢铁存储碟 Sprite.png30px,Bag 钢铁存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成钢屬性。
持有此道具的宝可梦使出的多属性攻击是钢屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,火焰存储碟,Dream 火焰存储碟 Sprite.png30px,Bag 火焰存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成火屬性。
持有此道具的宝可梦使出的多属性攻击是火屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,清水存储碟,Dream 清水存储碟 Sprite.png30px,Bag 清水存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成水屬性。
持有此道具的宝可梦使出的多属性攻击是水屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,青草存储碟,Dream 青草存储碟 Sprite.png30px,Bag 青草存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成草屬性。
持有此道具的宝可梦使出的多属性攻击是草屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,电子存储碟,Dream 电子存储碟 Sprite.png30px,Bag 电子存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成电屬性。
持有此道具的宝可梦使出的多属性攻击是电屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,精神存储碟,Dream 精神存储碟 Sprite.png30px,Bag 精神存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成超能力屬性。
持有此道具的宝可梦使出的多属性攻击是超能力屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,冰雪存储碟,Dream 冰雪存储碟 Sprite.png30px,Bag 冰雪存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成冰屬性。
持有此道具的宝可梦使出的多属性攻击是冰屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,龙存储碟,Dream 龙存储碟 Sprite.png30px,Bag 龙存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成龙屬性。
持有此道具的宝可梦使出的多属性攻击是龙屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,黑暗存储碟,Dream 黑暗存储碟 Sprite.png30px,Bag 黑暗存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成恶屬性。
持有此道具的宝可梦使出的多属性攻击是恶屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,妖精存储碟,Dream 妖精存储碟 Sprite.png30px,Bag 妖精存储碟 Sprite.png,道具,,,,,,{{道具信息框/game,,,,,,,,,y,,y,,"银伴战兽持有此道具时会变成妖精屬性。
持有此道具的宝可梦使出的多属性攻击是妖精屬性。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,腐朽的剑,Bag 腐朽的剑 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,蒼響（百战勇者）携带后，在对战中会以蒼響（剑之王）登场。,,,,,,腐朽的剑 SWSH.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,腐朽的盾,Bag 腐朽的盾 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,藏玛然特（百战勇者）携带后，在对战中会以藏玛然特（盾之王）登场。,,,,,,腐朽的盾 SWSH.png80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,草莓糖饰,Bag 草莓糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。不同時間和旋轉的次數會進化為不同口味的霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,爱心糖饰,Bag 爱心糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,野莓糖饰,Bag 野莓糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,幸运草糖饰,Bag 幸运草糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,花朵糖饰,Bag 花朵糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,星星糖饰,Bag 星星糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,蝴蝶结糖饰,Bag 蝴蝶结糖饰 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,小仙奶携带该道具原地旋转后进化为霜奶仙。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,爽喉喷雾,Bag 爽喉喷雾 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,携带该道具的宝可梦使用声音的招式后，特攻提升1级。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,避难背包,Bag 避难背包 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,"攜帶該道具的寶可夢能力下降時，會與同行寶可夢進行替換。
携带该道具的宝可梦被抛下狠话攻击时，抛下狠话的使用者会替换，该道具的携带者不会替换。
有多只携带避难背包或逃脱按键的宝可梦，且同时被触发，那么在这些宝可梦中速度最快的才会被触发道具。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,厚底靴,Bag 厚底靴 Sprite.png,,,,,,,,{{道具信息框/game,,,,,,,,,,,y,,"携带后，宝可梦将不受对入场宝可梦生效的招式的影响。
地面上的毒屬性宝可梦携带该道具出场时，仍可以清除己方场地上的毒菱。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
